# step Etot Epot T p 
16320000 -4157.3717 -5127.9418 308.3416 -312.2604 
16325000 -4258.703 -5206.1899 301.0082 -495.0615 
16330000 -4161.9616 -5150.6393 314.0942 182.3878 
16335000 -4226.8433 -5156.1627 295.2366 -155.0593 
16340000 -4171.7485 -5160.1917 314.0197 -34.542 
16345000 -4370.1819 -5270.3213 285.9664 -508.5013 
16350000 -4343.0529 -5263.5113 292.4216 -290.5916 
16355000 -4157.3038 -5153.7699 316.5685 -1250.906 
16360000 -4226.3834 -5160.2893 296.6937 -246.2867 
16365000 -4214.5361 -5184.2685 308.0755 124.1287 
16370000 -4286.6211 -5198.2187 289.6065 -96.7108 
16375000 -4218.4529 -5185.6976 307.2851 -255.3315 
16380000 -4199.2463 -5162.4029 305.9864 -388.2169 
16385000 -4290.3122 -5237.7472 300.9918 -185.159 
16390000 -4279.0485 -5238.4363 304.7891 -493.8623 
16395000 -4249.2354 -5216.6269 307.3318 -76.2057 
16400000 -4280.1664 -5210.0019 295.4006 -90.5913 
16405000 -4255.7369 -5233.206 310.5334 256.8194 
16410000 -4230.8128 -5150.4659 292.1657 -143.0511 
16415000 -4289.1989 -5225.9327 297.5921 164.0773 
16420000 -4284.1115 -5202.8566 291.8773 147.4872 
16425000 -4269.1961 -5184.1192 290.663 -485.7542 
16430000 -4243.2195 -5213.228 308.1632 -264.6018 
16435000 -4212.7093 -5183.7926 308.5046 -176.2373 
16440000 -4267.6643 -5203.0912 297.1769 -187.7242 
16445000 -4263.1969 -5212.5567 301.6033 379.5696 
16450000 -4242.8213 -5198.7147 303.6789 -251.3909 
16455000 -4293.0881 -5251.103 304.3529 -256.8723 
16460000 -4339.8568 -5273.4381 296.5906 -337.7027 
16465000 -4302.1623 -5206.1748 287.1968 195.5754 
16470000 -4326.8341 -5243.7992 291.3118 -161.6215 
16475000 -4208.3578 -5176.1808 307.4689 201.5903 
16480000 -4288.1092 -5227.2274 298.3496 -1253.6958 
16485000 -4304.8387 -5207.3647 286.7246 -623.7836 
16490000 -4337.2032 -5269.9367 296.3212 -1287.9149 
16495000 -4181.26 -5154.425 309.166 -272.2521 
16500000 -4225.8739 -5185.0818 304.7319 48.4809 
16505000 -4310.7335 -5267.0551 303.815 -525.0294 
16510000 -4274.445 -5236.0344 305.4885 -332.2105 
16515000 -4295.3426 -5241.7513 300.6657 62.3637 
16520000 -4287.5792 -5196.7413 288.8328 198.581 
16525000 -4239.075 -5179.2704 298.6918 -613.2291 
16530000 -4219.7904 -5160.6425 298.9005 130.764 
16535000 -4236.7402 -5151.7687 290.6965 676.4051 
16540000 -4295.7575 -5203.5756 288.4059 2.1141 
16545000 -4232.1143 -5188.0784 303.7014 -499.8539 
16550000 -4258.2693 -5172.7089 290.5094 -762.4142 
16555000 -4248.0289 -5199.1719 302.1698 360.1036 
16560000 -4200.9398 -5195.1056 315.8377 -85.7421 
16565000 -4198.247 -5133.0057 296.9647 -391.5373 
16570000 -4251.1362 -5189.363 298.0664 -466.2531 
16575000 -4207.8166 -5183.6196 310.004 538.306 
16580000 -4234.8493 -5202.4343 307.3933 -152.9319 
16585000 -4291.435 -5222.112 295.6679 -737.3381 
16590000 -4295.678 -5244.7102 301.4992 423.955 
16595000 -4258.1652 -5214.3517 303.7721 -96.7434 
16600000 -4254.7803 -5185.8736 295.8002 61.4413 
16605000 -4276.2541 -5187.0721 289.3589 104.4729 
16610000 -4331.3541 -5239.9531 288.6539 160.9163 
16615000 -4243.6145 -5177.1315 296.5701 -87.1811 
16620000 -4290.8276 -5234.9868 299.9511 -179.5618 
16625000 -4281.3126 -5206.2374 293.8405 -398.9196 
16630000 -4264.683 -5193.0927 294.9476 -116.6022 
16635000 -4246.2536 -5198.1858 302.4205 -606.3224 
16640000 -4207.8209 -5153.2788 300.3637 -170.0645 
16645000 -4279.6125 -5213.5916 296.717 -280.7392 
16650000 -4281.6833 -5247.7029 306.8959 -208.2466 
16655000 -4256.8728 -5203.1189 300.6141 -54.4442 
16660000 -4204.2691 -5205.85 318.1935 -218.7662 
16665000 -4267.7997 -5200.3141 296.2516 -726.0197 
16670000 -4263.1934 -5170.4012 288.212 -434.2749 
16675000 -4234.6115 -5186.5553 302.4242 -98.6658 
16680000 -4279.9722 -5217.7777 297.9326 -50.8485 
16685000 -4229.3665 -5196.1424 307.1362 -106.8909 
16690000 -4321.4091 -5213.4056 283.3795 -738.9617 
16695000 -4266.1881 -5232.2023 306.8942 96.8158 
16700000 -4299.3107 -5214.1953 290.6508 -436.9569 
16705000 -4250.4277 -5196.7254 300.6305 -268.6272 
16710000 -4307.45 -5211.5805 287.2343 600.1781 
16715000 -4227.2903 -5183.168 303.6739 -105.6084 
16720000 -4328.9414 -5244.5366 290.8766 -33.3827 
16725000 -4191.61 -5138.3705 300.7775 -286.8829 
16730000 -4230.0659 -5187.2755 304.0971 -551.331 
16735000 -4317.1346 -5219.9632 286.8207 -303.9403 
16740000 -4275.4585 -5191.1901 290.9199 -209.1592 
16745000 -4256.9464 -5181.7854 293.8132 -377.6308 
16750000 -4260.8483 -5207.0745 300.6077 108.3167 
16755000 -4168.315 -5123.4413 303.4352 239.4721 
16760000 -4256.5878 -5203.7181 300.895 -215.2427 
16765000 -4296.0625 -5208.5555 289.891 202.4489 
16770000 -4247.094 -5190.09 299.5815 138.1014 
16775000 -4251.7189 -5186.6818 297.0295 -491.1573 
16780000 -4292.3065 -5219.1353 294.4454 -98.3887 
16785000 -4325.7696 -5268.8894 299.6209 -778.2165 
16790000 -4275.6412 -5225.4637 301.7503 -226.8036 
16795000 -4282.7425 -5213.0738 295.5581 -124.9025 
16800000 -4291.2137 -5179.913 282.332 49.1257 
16805000 -4279.6569 -5191.3384 289.6332 -68.1472 
16810000 -4314.1271 -5251.1714 297.6907 -950.8401 
16815000 -4264.1543 -5212.8716 301.3992 -255.5759 
16820000 -4333.3616 -5269.2092 297.3106 -294.6095 
16825000 -4265.5725 -5191.4619 294.1469 156.8141 
16830000 -4151.3676 -5135.6187 312.6879 -505.3673 
16835000 -4247.557 -5191.2023 299.7878 -329.4888 
16840000 -4263.7384 -5199.7588 297.3655 -234.9533 
16845000 -4261.6993 -5199.9184 298.064 -230.7511 
16850000 -4161.4921 -5140.2749 310.9507 -127.5697 
16855000 -4265.137 -5205.6143 298.7814 -102.6657 
16860000 -4256.0386 -5206.1444 301.8403 -255.3886 
16865000 -4285.0063 -5217.325 296.1895 -446.0308 
16870000 -4317.0743 -5262.7523 300.4336 -412.5711 
16875000 -4305.5663 -5238.6531 296.4335 -353.0303 
16880000 -4236.5998 -5207.8145 308.5464 -120.0682 
16885000 -4196.6898 -5142.2028 300.3812 -537.9575 
16890000 -4288.2253 -5235.2833 300.872 -447.5214 
16895000 -4310.2584 -5230.3807 292.3148 182.6171 
16900000 -4312.4868 -5229.3766 291.2879 -641.7493 
16905000 -4293.4485 -5243.873 301.9415 -299.004 
16910000 -4293.9164 -5207.5668 290.2587 -690.3312 
16915000 -4194.7439 -5160.0063 306.6554 -52.1502 
16920000 -4273.9488 -5214.4879 298.801 615.6952 
16925000 -4254.1862 -5208.7387 303.2529 -369.3562 
16930000 -4246.2549 -5148.9319 286.7726 -299.6556 
16935000 -4262.2244 -5225.0008 305.8656 111.4453 
16940000 -4201.0398 -5153.029 302.4386 -532.3121 
16945000 -4214.3031 -5194.1407 311.2858 150.092 
16950000 -4220.5937 -5186.4999 306.8599 -38.1975 
16955000 -4309.4715 -5200.5604 283.0911 -551.3981 
16960000 -4211.7394 -5180.4789 307.76 -679.7559 
16965000 -4307.869 -5216.7779 288.7524 -292.2547 
16970000 -4229.3155 -5175.5215 300.6014 -373.8508 
16975000 -4193.9474 -5174.6775 311.5693 -356.5507 
16980000 -4237.4151 -5165.1049 294.7189 -469.3933 
16985000 -4292.6744 -5211.7853 291.9935 57.9064 
16990000 -4275.7001 -5178.41 286.783 -171.6059 
16995000 -4239.6181 -5195.5202 303.6817 -978.2337 
17000000 -4272.8078 -5226.0429 302.8344 -129.6263 
17005000 -4240.428 -5207.2452 307.1493 -375.9686 
17010000 -4323.7662 -5265.3572 299.1352 493.9902 
17015000 -4270.1423 -5175.0945 287.4954 -199.9282 
17020000 -4264.0526 -5205.5114 299.0932 153.4393 
17025000 -4300.4409 -5259.8623 304.7998 -1258.9653 
17030000 -4229.9474 -5154.3953 293.689 -718.6505 
17035000 -4193.1635 -5161.4975 307.6312 43.3783 
17040000 -4310.2838 -5234.2801 293.5455 -784.2022 
17045000 -4269.8167 -5204.221 296.852 1.2017 
17050000 -4345.7155 -5269.7514 293.5581 -1072.8836 
17055000 -4217.3512 -5152.8613 297.2033 345.494 
17060000 -4185.479 -5133.8569 301.2913 167.3183 
17065000 -4176.3308 -5133.4799 304.0779 -314.8078 
17070000 -4281.3017 -5201.1654 292.2326 -351.6297 
17075000 -4204.8371 -5188.9468 312.643 249.0282 
17080000 -4312.8087 -5255.6331 299.527 -152.5597 
17085000 -4240.6816 -5190.1466 301.6367 -113.8106 
17090000 -4220.7413 -5178.9689 304.4205 -210.3576 
17095000 -4167.1728 -5101.6593 296.8781 494.6797 
17100000 -4343.9819 -5284.2235 298.7065 -137.115 
17105000 -4341.5313 -5240.689 285.6545 220.499 
17110000 -4269.7573 -5204.5494 296.9752 -574.7183 
17115000 -4308.1985 -5207.1876 285.6009 -409.5708 
17120000 -4206.0551 -5160.3454 303.1697 -95.6461 
17125000 -4228.9709 -5160.7475 296.0172 -681.4373 
17130000 -4218.456 -5153.4141 297.028 -649.6595 
17135000 -4202.5373 -5188.1623 313.1244 -230.2762 
17140000 -4339.4091 -5236.8027 285.0941 -399.0228 
17145000 -4337.5072 -5266.9796 295.2852 -266.8179 
17150000 -4262.3895 -5198.9806 297.5468 -112.2062 
17155000 -4270.4955 -5220.3703 301.7669 -1145.9313 
17160000 -4284.3776 -5247.7468 306.0539 -886.8568 
17165000 -4310.0519 -5247.0972 297.6911 -353.9508 
17170000 -4328.4542 -5266.5285 298.018 -493.0328 
17175000 -4279.5655 -5175.8389 284.7382 -433.8623 
17180000 -4284.0757 -5237.0817 302.7617 -1008.4226 
17185000 -4231.9432 -5186.5012 303.2547 -156.5059 
17190000 -4268.3331 -5201.7179 296.5281 -425.7263 
17195000 -4236.4064 -5201.8234 306.7045 -305.7422 
17200000 -4273.7452 -5206.3144 296.269 103.3729 
17205000 -4211.7918 -5153.9256 299.3076 -527.0162 
17210000 -4214.0184 -5181.954 307.5046 15.1901 
17215000 -4230.7984 -5195.0295 306.3278 -89.321 
17220000 -4221.3701 -5172.5036 302.1668 -210.2565 
17225000 -4207.9885 -5180.0041 308.8008 -620.5168 
17230000 -4321.2211 -5265.0667 299.8514 -68.9393 
17235000 -4301.6417 -5241.8638 298.7003 -557.0404 
17240000 -4263.8228 -5197.8979 296.7475 -27.6639 
17245000 -4258.6916 -5185.7279 294.5113 -10.2274 
17250000 -4289.3398 -5223.6915 296.8353 -330.1901 
17255000 -4239.454 -5212.0506 308.9854 38.0242 
17260000 -4283.4332 -5208.2231 293.7976 -196.4938 
17265000 -4290.946 -5251.2445 305.0784 36.6921 
17270000 -4318.8486 -5264.1589 300.3168 115.788 
17275000 -4267.9206 -5177.8205 289.0672 126.8734 
17280000 -4231.8613 -5192.1445 305.0735 -670.8447 
17285000 -4268.7863 -5208.1968 298.4425 -676.44 
17290000 -4278.1635 -5204.0571 294.1483 -460.5784 
17295000 -4241.3493 -5173.0453 295.9916 99.7915 
17300000 -4249.2521 -5193.1844 299.879 -420.7891 
17305000 -4273.0095 -5182.8031 289.0334 -125.9332 
17310000 -4275.5764 -5201.6174 294.1951 -200.0898 
17315000 -4310.9961 -5230.6221 292.1571 133.5995 
17320000 -4283.1185 -5209.6176 294.3406 -677.6514 
17325000 -4231.2677 -5173.1428 299.2255 -179.5588 
17330000 -4304.8621 -5244.7059 298.5801 -863.0418 
17335000 -4283.4936 -5219.5151 297.3658 297.3062 
17340000 -4338.5555 -5270.3899 296.0356 -845.4971 
17345000 -4241.4817 -5192.5033 302.1312 -266.9669 
17350000 -4253.6759 -5229.4457 309.9935 -147.0875 
17355000 -4239.7353 -5226.9657 313.6344 -47.4302 
17360000 -4238.2653 -5174.6169 297.4707 -157.6871 
17365000 -4202.2783 -5169.3464 307.229 -142.4796 
17370000 -4324.5409 -5238.1116 290.2334 -155.4137 
17375000 -4277.2768 -5187.1177 289.0485 -103.6944 
17380000 -4222.7162 -5211.5868 314.1555 -475.0022 
17385000 -4260.6709 -5213.9867 302.86 145.7968 
17390000 -4255.9671 -5211.4329 303.5431 -339.9319 
17395000 -4251.9385 -5195.6477 299.8081 -236.8838 
17400000 -4245.9115 -5189.5915 299.7988 -428.3464 
17405000 -4325.091 -5245.282 292.3366 -224.7673 
17410000 -4191.5907 -5154.2429 305.8262 -728.3961 
17415000 -4272.4236 -5205.2885 296.363 -820.0801 
17420000 -4239.0695 -5175.1272 297.3773 -496.126 
17425000 -4229.4581 -5213.7953 312.7153 -122.6419 
17430000 -4260.2714 -5221.9901 305.5296 -386.0501 
17435000 -4242.9347 -5163.2918 292.3893 -551.4344 
17440000 -4248.2945 -5208.5302 305.0584 -47.3991 
17445000 -4249.4113 -5182.0438 296.2892 -299.4393 
17450000 -4282.1975 -5200.295 291.6715 -770.052 
17455000 -4245.7839 -5154.3064 288.6296 -347.3691 
17460000 -4226.2127 -5193.625 307.3384 -1045.0961 
17465000 -4246.1586 -5197.4701 302.2233 -109.1468 
17470000 -4295.3232 -5216.7212 292.7201 -376.9129 
17475000 -4230.9254 -5207.939 310.3887 103.9615 
17480000 -4207.4051 -5151.1666 299.8247 -632.0781 
17485000 -4235.648 -5196.7938 305.3476 96.7978 
17490000 -4208.5131 -5165.2237 303.9386 -39.7526 
17495000 -4268.5206 -5208.9931 298.7799 -892.1866 
17500000 -4294.692 -5261.1511 307.0356 -121.2014 
17505000 -4191.1238 -5144.9159 303.0114 -594.7158 
17510000 -4288.8521 -5205.4731 291.2024 -446.0574 
17515000 -4283.6639 -5196.0282 289.8501 -410.0687 
17520000 -4284.0487 -5218.001 296.7084 374.8799 
17525000 -4234.3245 -5199.7124 306.6953 -470.2403 
17530000 -4225.0246 -5205.9298 311.625 -24.4035 
17535000 -4316.115 -5264.7892 301.3855 7.7407 
17540000 -4303.8893 -5204.828 286.2203 -771.543 
17545000 -4262.5489 -5246.8764 312.7122 -117.315 
17550000 -4284.1896 -5250.4278 306.9654 535.5668 
17555000 -4276.6959 -5206.6191 295.4284 -658.491 
17560000 -4227.8268 -5182.1176 303.1698 -269.101 
17565000 -4252.7397 -5182.8213 295.4787 -550.7204 
17570000 -4338.3728 -5236.411 285.2988 -163.9912 
17575000 -4282.0836 -5217.1935 297.0762 341.218 
17580000 -4257.3052 -5217.5738 305.0689 64.1789 
17585000 -4301.631 -5229.681 294.8333 -308.6014 
17590000 -4265.602 -5198.9409 296.5136 -409.4012 
17595000 -4219.4216 -5141.6138 292.9724 698.9008 
17600000 -4253.8139 -5173.7292 292.249 -172.0941 
17605000 -4269.0921 -5205.6701 297.5426 -180.2449 
17610000 -4244.1557 -5189.9638 300.4749 -479.3556 
17615000 -4280.265 -5225.4552 300.2786 -258.6094 
17620000 -4284.0749 -5241.7777 304.2538 -399.2246 
17625000 -4283.5907 -5228.5164 300.1946 -531.1432 
17630000 -4235.8039 -5177.0612 299.0292 -411.3256 
17635000 -4214.8005 -5170.5819 303.6433 63.538 
17640000 -4283.523 -5238.981 303.5406 -1010.3275 
17645000 -4206.2177 -5179.4085 309.1742 -30.3487 
17650000 -4289.2078 -5236.4076 300.9171 -258.8209 
17655000 -4280.7215 -5209.1416 294.9509 -260.0677 
17660000 -4258.3657 -5182.1511 293.4785 60.281 
17665000 -4277.0863 -5206.3028 295.2039 -299.5275 
17670000 -4265.824 -5210.4895 300.1119 -204.2626 
17675000 -4233.9424 -5187.7359 303.0118 -930.561 
17680000 -4212.6013 -5178.5985 306.8888 192.2652 
17685000 -4241.1017 -5151.8057 289.3227 -91.6863 
17690000 -4228.7601 -5204.9309 310.1209 -86.292 
17695000 -4276.3303 -5187.8255 289.574 -584.8208 
17700000 -4338.758 -5255.6102 291.2759 -858.8056 
17705000 -4296.4699 -5220.5138 293.5606 -734.3571 
17710000 -4278.1823 -5213.5274 297.1509 -217.3202 
17715000 -4274.7003 -5226.9791 302.5306 -803.0411 
17720000 -4287.0883 -5214.4877 294.6267 -687.3143 
17725000 -4218.9693 -5182.4258 306.0817 -264.6111 
17730000 -4294.235 -5247.1392 302.7293 -570.7352 
17735000 -4259.3392 -5198.0003 298.2044 -342.1721 
17740000 -4311.127 -5220.7738 288.9868 -735.6049 
17745000 -4290.5256 -5221.129 295.6445 -488.9479 
17750000 -4225.9454 -5158.7785 296.3529 -259.0146 
17755000 -4334.0204 -5240.6509 288.0286 -696.6575 
17760000 -4250.6455 -5179.4345 295.0681 227.9198 
17765000 -4337.7368 -5279.4972 299.189 -648.5967 
17770000 -4267.4921 -5205.0927 297.8675 -113.3603 
17775000 -4217.5414 -5198.0091 311.486 -161.9164 
17780000 -4236.1855 -5223.5833 313.6876 64.6932 
17785000 -4331.8544 -5261.9894 295.4957 92.5913 
17790000 -4244.507 -5181.1845 297.5742 14.1563 
17795000 -4296.2207 -5248.9869 302.6855 -186.5509 
17800000 -4238.6348 -5213.3573 309.6608 18.2479 
17805000 -4272.0544 -5232.2037 305.031 -574.715 
17810000 -4284.6998 -5251.1123 307.0208 -247.6876 
17815000 -4232.427 -5194.859 305.7562 -210.8953 
17820000 -4214.5759 -5187.2159 308.9992 -443.745 
17825000 -4277.5461 -5234.4189 303.9901 -454.4297 
17830000 -4303.1523 -5268.155 306.5729 -129.0217 
17835000 -4268.9091 -5225.7836 303.9906 -1257.9696 
17840000 -4332.3684 -5268.9272 297.5365 -820.7053 
17845000 -4219.3851 -5159.2685 298.5927 -300.1127 
17850000 -4263.9136 -5196.5193 296.2806 -184.5671 
17855000 -4247.7852 -5179.3872 295.9618 -335.218 
17860000 -4301.8044 -5238.1734 297.4762 -436.5215 
17865000 -4224.5723 -5186.1305 305.4786 -599.2188 
17870000 -4297.9955 -5252.9014 303.3652 -672.8687 
17875000 -4272.2432 -5227.0163 303.323 -457.7248 
17880000 -4284.6013 -5213.1753 294.9998 -90.7069 
17885000 -4237.2481 -5194.8493 304.2215 -330.8493 
17890000 -4304.7276 -5209.7727 287.5249 -433.3834 
17895000 -4236.4917 -5182.7421 300.6155 -331.1656 
17900000 -4231.9024 -5199.3441 307.3477 692.4975 
17905000 -4318.2745 -5207.4629 282.4874 -390.1073 
17910000 -4239.4188 -5171.1154 295.9918 -129.4409 
17915000 -4263.0142 -5220.2996 304.1212 -168.8551 
17920000 -4315.949 -5244.4836 294.9873 -381.6918 
17925000 -4305.8025 -5231.9067 294.2152 -503.6138 
17930000 -4299.1419 -5219.3307 292.3359 -512.2591 
17935000 -4281.8971 -5263.2571 311.7694 -106.1382 
17940000 -4301.4722 -5234.905 296.5434 -738.7526 
17945000 -4239.8539 -5188.1505 301.2655 -480.46 
17950000 -4284.0523 -5255.7183 308.6898 -1059.7075 
17955000 -4285.7817 -5220.0413 296.8061 137.0516 
17960000 -4326.3552 -5257.6246 295.8561 20.3916 
17965000 -4230.0159 -5197.7471 307.4397 194.925 
17970000 -4300.9912 -5216.3644 290.806 -667.5498 
17975000 -4285.6844 -5230.8602 300.2741 -262.3363 
17980000 -4337.4139 -5234.6394 285.0407 -524.1859 
17985000 -4280.9402 -5168.7233 282.0409 -143.5631 
17990000 -4287.6541 -5197.6001 289.0819 354.8761 
17995000 -4294.8974 -5211.1841 291.0962 17.1884 
18000000 -4234.4541 -5157.3468 293.1949 1331.9062 
18005000 -4294.7783 -5259.7838 306.5738 -127.6843 
18010000 -4263.185 -5200.2158 297.6865 -202.7676 
18015000 -4271.6887 -5199.3667 294.7151 -184.0722 
18020000 -4262.0256 -5187.4886 294.0115 -108.1057 
18025000 -4238.8599 -5171.4832 296.2862 474.4545 
18030000 -4245.6934 -5194.5282 301.4365 -742.6746 
18035000 -4154.4148 -5116.9855 305.8002 -232.6885 
18040000 -4223.2666 -5179.7315 303.8605 -522.7196 
18045000 -4269.8143 -5238.4919 307.7404 -177.2164 
18050000 -4244.257 -5190.5809 300.6388 241.988 
18055000 -4258.8823 -5241.2135 312.078 -263.91 
18060000 -4310.9652 -5221.5449 289.2832 59.9762 
18065000 -4248.0527 -5241.7186 315.6789 -378.5149 
18070000 -4323.8768 -5220.3629 284.8057 530.6245 
18075000 -4305.9766 -5257.4087 302.2616 -465.9854 
18080000 -4265.9483 -5215.2344 301.5799 228.5949 
18085000 -4255.0653 -5201.3706 300.6329 -13.3762 
18090000 -4247.3356 -5209.9792 305.8234 78.2411 
18095000 -4244.2283 -5196.7145 302.5965 -932.58 
18100000 -4255.9535 -5193.9428 297.991 213.3542 
18105000 -4236.7544 -5207.2881 308.3301 -252.5495 
18110000 -4278.6494 -5221.9549 299.6799 -413.542 
18115000 -4257.9183 -5214.7012 303.9615 41.641 
18120000 -4266.331 -5194.7203 294.9411 -406.6011 
18125000 -4291.0019 -5184.1463 283.7441 -152.7588 
18130000 -4281.2647 -5195.0015 290.2862 -340.2007 
18135000 -4249.5212 -5143.1979 283.9132 -200.355 
18140000 -4236.6796 -5180.6018 299.8758 369.7995 
18145000 -4270.3169 -5206.0631 297.2784 206.5209 
18150000 -4293.9936 -5223.2231 295.2081 -239.3194 
18155000 -4184.3136 -5115.9107 295.9602 -378.5019 
18160000 -4232.9443 -5197.2438 306.3495 -589.3777 
18165000 -4216.4771 -5194.0442 310.5645 -535.0923 
18170000 -4246.7629 -5183.1715 297.4888 66.7863 
18175000 -4253.8474 -5189.1261 297.1298 -231.1468 
18180000 -4242.1976 -5196.5778 303.1982 -731.5864 
18185000 -4248.1297 -5154.369 287.9043 -17.2776 
18190000 -4304.0268 -5227.0508 293.2366 -289.9096 
18195000 -4323.7435 -5233.8466 289.1318 -1210.3886 
18200000 -4238.6717 -5166.4209 294.7378 324.2605 
18205000 -4177.8249 -5130.1258 302.5376 -343.1774 
18210000 -4319.1069 -5195.6708 278.4766 154.8291 
18215000 -4300.2498 -5202.0757 286.5022 -391.2608 
18220000 -4192.9166 -5162.0622 307.8891 117.3336 
18225000 -4275.0699 -5204.2803 295.202 -258.0763 
18230000 -4281.6626 -5218.1578 297.5163 -599.6721 
18235000 -4299.0291 -5230.8681 296.0371 -570.0241 
18240000 -4354.5032 -5266.0924 289.6039 -381.9975 
18245000 -4249.3548 -5205.6637 303.811 -257.1668 
18250000 -4246.1941 -5198.6936 302.6007 99.4515 
18255000 -4258.9592 -5206.6098 301.0603 -744.7197 
18260000 -4303.3468 -5242.6352 298.4037 -394.2431 
18265000 -4227.376 -5147.691 292.376 104.4327 
18270000 -4293.6626 -5224.6909 295.7795 15.2956 
18275000 -4218.1331 -5151.4586 296.5093 -825.0634 
18280000 -4266.8329 -5223.9057 304.0536 -701.4092 
18285000 -4216.821 -5168.4305 302.318 420.4034 
18290000 -4256.3785 -5202.3744 300.5346 -348.0415 
18295000 -4263.8334 -5183.8997 292.297 -611.1841 
18300000 -4259.0576 -5192.0135 296.3919 -593.2235 
18305000 -4242.7628 -5201.6115 304.6178 391.7798 
18310000 -4321.8636 -5268.6627 300.7897 106.0463 
18315000 -4197.8762 -5166.1999 307.6279 -367.1698 
18320000 -4250.6224 -5185.1132 296.8795 140.1508 
18325000 -4251.7773 -5161.1361 288.8953 213.2478 
18330000 -4274.6196 -5241.7924 307.2623 -1008.257 
18335000 -4245.7204 -5207.2744 305.4773 -610.3326 
18340000 -4310.05 -5207.6034 285.1448 -172.2959 
18345000 -4236.475 -5185.0768 301.3625 660.771 
18350000 -4274.0826 -5221.6081 301.0205 7.932 
18355000 -4258.3388 -5212.113 303.0057 -574.4891 
18360000 -4283.407 -5218.9474 297.213 -291.892 
18365000 -4257.2462 -5171.5045 290.4518 -114.8435 
18370000 -4229.6071 -5166.6579 297.6928 -603.5744 
18375000 -4250.239 -5223.3918 309.1621 -490.8783 
18380000 -4295.2998 -5226.1515 295.7234 86.5926 
18385000 -4318.1291 -5250.9655 296.3539 -1183.0716 
18390000 -4168.7968 -5135.4042 307.0827 -140.8275 
18395000 -4261.5341 -5207.1327 300.4084 -622.4511 
18400000 -4282.1407 -5211.2498 295.1698 -458.6397 
18405000 -4229.0579 -5181.9593 302.7284 -385.5509 
18410000 -4304.663 -5227.5295 293.1866 -821.4184 
18415000 -4302.1333 -5193.3219 283.1228 121.8625 
18420000 -4268.9476 -5184.291 290.7966 -333.8428 
18425000 -4313.5306 -5249.8571 297.4627 -678.9947 
18430000 -4272.6639 -5222.6701 301.8086 -498.8285 
18435000 -4331.0313 -5225.0585 284.0246 -452.9161 
18440000 -4249.0041 -5182.8799 296.6841 194.4563 
18445000 -4247.7898 -5212.7805 306.5691 -1170.7655 
18450000 -4255.8708 -5196.5681 298.8513 -198.8671 
18455000 -4287.0592 -5205.8875 291.9037 -26.3818 
18460000 -4270.4767 -5226.9693 303.8693 -292.4463 
18465000 -4239.2259 -5219.5563 311.4423 42.6785 
18470000 -4258.3105 -5204.9383 300.7353 -197.6207 
18475000 -4239.8392 -5212.2552 308.928 -289.64 
18480000 -4232.9849 -5219.4592 313.3942 161.4037 
18485000 -4277.2972 -5210.7461 296.5485 -343.167 
18490000 -4253.6947 -5197.2563 299.7612 -323.5439 
18495000 -4216.1592 -5191.414 309.8299 289.4089 
18500000 -4226.2755 -5158.8844 296.2816 -291.0555 
18505000 -4211.2934 -5171.7069 305.1149 -937.1162 
18510000 -4326.7372 -5226.8752 285.966 639.8528 
18515000 -4218.1972 -5230.6401 321.6442 -205.2208 
18520000 -4293.5104 -5231.9758 298.1422 -519.8891 
18525000 -4237.1638 -5185.6323 301.3201 -480.4173 
18530000 -4289.8155 -5237.9888 301.2263 -264.2118 
18535000 -4175.9108 -5114.8908 298.3057 -475.326 
18540000 -4213.1842 -5153.8661 298.8464 -790.6239 
18545000 -4209.121 -5150.243 298.9862 786.4782 
18550000 -4252.2048 -5185.6546 296.5488 -117.2685 
18555000 -4230.118 -5183.3162 302.8227 -382.9931 
18560000 -4239.5588 -5216.4263 310.3422 -181.8005 
18565000 -4290.87 -5223.6576 296.3384 -269.0998 
18570000 -4283.2342 -5238.0454 303.3352 167.378 
18575000 -4249.5437 -5196.925 300.9747 -396.2145 
18580000 -4297.1119 -5205.58 288.6123 -15.7158 
18585000 -4223.7033 -5185.6623 305.6059 -391.7753 
18590000 -4210.19 -5181.9175 308.7093 296.5494 
18595000 -4247.848 -5178.0669 295.5224 189.6123 
18600000 -4260.8512 -5199.8612 298.3152 313.5264 
18605000 -4248.3988 -5193.8793 300.3708 304.3087 
18610000 -4279.5603 -5174.1919 284.2166 -1048.7271 
18615000 -4317.6655 -5237.323 292.1671 -114.2761 
18620000 -4269.6847 -5181.1416 289.5619 -647.6729 
18625000 -4210.2437 -5164.7315 303.2324 -496.811 
18630000 -4337.0796 -5228.1499 283.0852 -885.4357 
18635000 -4252.0089 -5200.1933 301.2298 -163.6786 
18640000 -4255.1342 -5185.5556 295.5867 -14.7087 
18645000 -4298.8565 -5167.7045 276.0254 -9.267 
18650000 -4242.8632 -5185.2799 299.3975 -221.5649 
18655000 -4295.4114 -5210.8078 290.8134 -236.1478 
18660000 -4226.8389 -5160.2852 296.5477 184.4711 
18665000 -4358.8719 -5261.9417 286.8973 -330.9554 
18670000 -4248.233 -5208.0759 304.9337 -478.0489 
18675000 -4238.2747 -5228.55 314.6018 951.8917 
18680000 -4221.3977 -5172.5856 302.184 262.0584 
18685000 -4236.2481 -5190.6178 303.1949 -724.1276 
18690000 -4288.9575 -5210.5604 292.7851 -267.1679 
